tmdb_id,title,year,native_4k,mastering,hdr,dolby_vision,audio,tmdb_rating,cn_title,genre,date_added,has_local,emby_url
756999,The Black Phone,2021,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.5,黑色电话,恐怖/惊悚,,0,
83295,The Black Gestapo,1975,1,Native 4K,HDR10,2.0 DTS-HD MA,,4.3,盖世黑太保,犯罪,,0,
26503,The Black Cat,1981,1,Native 4K,HDR10,Lossless Mono,,6.1,黑猫,恐怖,,0,
26504,The Black Belly of the Tarantula,1971,1,Native 4K,HDR10,DTS-HD 2.0,,6.1,塔兰图拉毒蛛,恐怖/悬疑/惊悚,,0,
128115,The Birthday,2004,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.6,邪诞派对,喜剧/恐怖/悬疑,,0,
339408,The Birth of a Nation,2016,0,Upscaled 4K,HDR10,5.1 DTS-HD MA,,6.6,一个国家的诞生,剧情,,0,
571,The Birds,1963,1,Native 4K,HDR10,DTS-HD MA 2.0,,7.5,群鸟,恐怖/惊悚,,0,
20345,The Bird with the Crystal Plumage,1970,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA Mono,7.1,摧花手,恐怖/悬疑/惊悚,,0,
1008409,The Bikeriders,2023,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.7,摩托骑士,犯罪/剧情,,0,
115,The Big Lebowski,1998,1,Native 4K,HDR10,"DTS: X, 7.1 DTS-HD MA",,7.8,谋杀绿脚趾,喜剧/犯罪,,0,
104259,The Big Heat,1988,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.3,城市特警,动作/惊悚/犯罪,,0,
14580,The Big Heat,1953,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,7.7,大内幕,犯罪/惊悚,,0,
175,The Big Blue,1988,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD-MA,7.4,碧海蓝天,爱情/冒险/剧情,,0,
19204,The Beyond,1981,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD-MA,6.9,鬼驱人,恐怖,,0,
866398,The Beekeeper,2024,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.3,养蜂人,动作/犯罪/惊悚,2025-03-23,0,
414906,The Batman,2022,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.7,新蝙蝠侠,犯罪/悬疑/惊悚,2025-03-23,0,
1175942,The Bad Guys 2,2025,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.6,坏蛋联盟2,家庭/喜剧/犯罪/冒险/动画/动作,,0,
629542,The Bad Guys,2022,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.5,坏蛋联盟,动作/冒险/动画/喜剧/犯罪/家庭,2025-03-23,0,
28156,The Baby,1973,1,Native 4K,HDR10,LPCM Mono,,5.9,红粉大火拼,恐怖/惊悚,,0,
397243,The Autopsy of Jane Doe,2016,1,Native 4K,HDR10,5.1 DTS-HD MA,,6.8,无名女尸,恐怖/悬疑,,0,
10547,The Arrival,1996,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.0,天袭,科幻/惊悚/悬疑,,0,
105236,The Ark of the Sun God,1984,1,Native 4K,HDR10,2.0 DTS-HD MA,,5.3,太阳神的神庙,动作/冒险/犯罪,,0,
284,The Apartment,1960,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,8.2,桃色公寓,喜剧/剧情/爱情,,0,
78546,The Antichrist,1974,1,Native 4K,HDR10,2.0 DTS-HD MA,,6.1,反基督者,剧情/恐怖,,0,
454640,The Angry Birds Movie 2,2019,0,Upscaled 4K,HDR10,"DTS:X, DTS-HD MA 7.1",,7.1,愤怒的小鸟2,动画/冒险/喜剧/家庭/动作,,0,
153518,The Angry Birds Movie,2016,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.3,愤怒的小鸟,动画/冒险/喜剧/家庭,,0,
102382,The Amazing Spider-Man 2,2014,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,超凡蜘蛛侠2,动作/冒险/科幻,,0,
1930,The Amazing Spider-Man,2012,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.8,超凡蜘蛛侠,动作/冒险/科幻,,0,
1087891,The Amateur,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.9,谍网追凶,惊悚/动作,,0,
1013601,The Alto Knights,2025,1,Native 4K,HDR10,Dolby Vision,Dolby Atmos,6.2,黑道中人,犯罪/剧情/历史,,0,
10436,The Age of Innocence,1993,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.0,纯真年代,剧情/爱情,,0,
488,The African Queen,1951,1,Native 4K,HDR10+,Dolby Vision,LPCM 2.0 Mono,7.3,非洲女王号,冒险/爱情/战争/剧情,,0,
14506,The Adventures of Baron Munchausen,1988,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.0,终极天将,奇幻/冒险/喜剧,,0,
34996,The Addiction,1995,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.5,夜瘾,剧情/恐怖,,0,
2907,The Addams Family,1991,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.1,亚当斯一家,喜剧/奇幻,,0,
870028,The Accountant 2,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,会计刺客2,悬疑/犯罪/惊悚,,0,
302946,The Accountant,2016,0,Upscaled 4K,HDR10,7.1 DTS HD-MA,,7.1,会计刺客,犯罪/惊悚/剧情,2025-03-23,0,
2756,The Abyss,1989,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,深渊,冒险/惊悚/科幻,,0,
38006,The Abominable Snowman,1957,1,Native 4K,HDR10,Dolby Vision,TBC,6.2,极地战将,冒险/恐怖,,0,
15515,The 7th Voyage of Sinbad,1958,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.9,辛巴达七航妖岛,动作/冒险/家庭/奇幻,,0,
299687,The 5th Wave,2016,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,5.9,第五波,科幻/冒险/动作,,0,
1146556,The 4:30 Movie,2024,0,Upscaled 4K,SDR,"Dolby Atmos, True-HD 7.1",,5.8,四点半的电影,喜剧/爱情,,0,
147,The 400 Blows,1959,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,8.0,四百击,剧情,,0,
6957,The 40-Year-Old Virgin,2005,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,四十岁的老处男,喜剧/爱情,,0,
522016,The 355,2022,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.0,特工355,动作/冒险/惊悚,,0,
63507,Terror-Creatures from the Grave,1965,1,Native 4K,HDR10,2.0 DTS-HD MA,,5.9,活人墓地,恐怖/悬疑,,0,
1034541,Terrifier 3,2024,1,Native 4K,SDR,5.1 DTS-HD MA,,6.8,断魂小丑3,恐怖,,0,
663712,Terrifier 2,2022,1,Native 4K,HDR10,5.1 DTS-HD MA,,6.7,断魂小丑2,恐怖,,0,
11050,Terms of Endearment,1983,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.1,母女情深,剧情/喜剧,,0,
534,Terminator Salvation,2009,0,Upscaled 4K,HDR10,5.1 DTS-HD MA,,6.1,终结者4：救世主,动作/科幻/惊悚,2026-09-11,0,
87101,Terminator Genisys,2015,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.0,终结者：创世纪,科幻/动作/惊悚,2025-03-23,0,
290859,Terminator : Dark Fate,2019,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,终结者6：黑暗命运,科幻/动作/冒险/惊悚,2025-03-23,0,
10396,Tequila Sunrise,1988,1,Native 4K,HDR10,Dolby Vision,TBC,6.1,破晓时刻,惊悚/犯罪/爱情,,0,
577922,Tenet,2020,1,Native 4K,HDR10,5.1 DTS-HD-MA,,7.2,信条,动作/惊悚/科幻,2025-03-23,0,
29702,Tenebrae,1982,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.8,黑暗,恐怖/悬疑/惊悚,,0,
13754,Tekkonkinkreet,2006,0,Both,SDR,Dolby TrueHD 5.1,,7.4,恶童,动画/动作/冒险,,0,
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.1,忍者神龟2：破影而出,动作/冒险/喜剧/家庭/科幻,,0,
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.2,忍者神龟：变种大乱斗,动画/喜剧/动作/科幻,,0,
1499,Teenage Mutant Ninja Turtles III,1993,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.5,忍者神龟3,动作/冒险/喜剧/家庭/奇幻/科幻,,0,
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.2,忍者神龟2,科幻/冒险/动作/喜剧/家庭,,0,
98566,Teenage Mutant Ninja Turtles,2014,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.9,忍者神龟：变种时代,科幻/动作/冒险/喜剧,,0,
1498,Teenage Mutant Ninja Turtles,1990,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,忍者神龟,科幻/动作/冒险/喜剧/家庭,,0,
72105,Ted,2012,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.5,泰迪熊,喜剧/奇幻,,0,
3989,Team America: World Police,2004,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.7,美国战队：世界警察,N/A,,0,
9718,Talladega Nights: The Ballad of Ricky Bobby,2006,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,塔拉德加之夜,喜剧,,0,
180863,T2 Trainspotting,2017,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.9,猜火车2,剧情/喜剧/犯罪,2026-09-11,0,
37916,Swept Away,1974,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.4,踩过界,喜剧/剧情/爱情,,0,
13885,Sweeney Todd: The Demon Barber of Fleet Street,2007,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 5.1,7.2,理发师陶德,剧情/恐怖,,0,
17918,Swamp Thing,1982,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,5.4,沼泽怪物,恐怖/科幻,,0,
916224,Suzume,2022,0,Upscaled 4K,HDR10,True-HD 5.1,,7.9,铃芽之旅,动画/剧情/冒险/奇幻,2025-03-23,0,
11906,Suspiria,1977,1,Native 4K,HDR10,"Dolby Atmos (English), DTS-HD MA 4.0, (English), DTS-HD MA 45.1 (Italian)",,7.5,阴风阵阵,恐怖,,0,
28070,Surf Nazis Must Die,1987,1,Native 4K,HDR10,2.0 DTS-HD MA,,3.9,冲浪纳粹必死,动作/喜剧/恐怖,,0,
1924,Superman: The Movie,1978,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.2,超人,科幻/动作/冒险,2026-09-12,0,
618355,Superman: Red Son,2020,0,Upscaled 4K,HDR10,5.1 DTS-HD-MA,,7.1,超人：红色之子,科幻/动画/动作,,0,
618354,Superman: Man of Tomorrow,2020,0,Upscaled 4K,HDR10,5.1 DTS-HD-MA,,7.1,超人：明日之子,动画/动作/科幻,,0,
13640,Superman: Doomsday,2007,0,Upscaled 4K,HDR10,5.1 DTS-HD-MA,,6.7,超人：毁灭日,动作/动画/科幻,,0,
11411,Superman IV: The Quest for Peace,1987,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,4.6,超人4：和平任务,动作/冒险/科幻,2026-03-29,0,
9531,Superman III,1983,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,5.5,超人3,喜剧/科幻/动作/冒险,2026-03-29,0,
1061474,Superman,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.3,超人,科幻/冒险/动作,2026-09-11,0,
1081003,Supergirl,2026,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,超级少女,动作/冒险/科幻,,0,
37686,Super 8,2011,1,Native 4K,HDR10,Dolby Vision,Dolby True-HD 7.1,6.8,超级8,惊悚/科幻/悬疑,,0,
599,Sunset Boulevard,1950,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 5.1,8.3,日落大道,剧情,,0,
363676,Sully,2016,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.2,萨利机长,剧情/历史,,0,
487242,Suicide Squad: Hell to Pay,2018,0,Upscaled 4K,HDR10,5.1 DTS-HD MA,,7.1,自杀小队：严厉惩罚,科幻/动作/动画/奇幻/冒险,,0,
297761,Suicide Squad,2016,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,5.9,X特遣队,动作/冒险/奇幻,,0,
9091,Sudden Death,1995,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.0,突然死亡,动作/剧情/惊悚/犯罪,,0,
21515,Student Bodies,1981,1,Native 4K,HDR10,Dolby Vision,LPCM 2.0,5.2,学生闹翻天,喜剧/恐怖,,0,
513045,Stuber,2019,0,Upscaled 4K,HDR10+,"Dolby Atmos, True-HD 7.1",,6.6,优步危机,动作/喜剧,,0,
14746,Streets of Fire,1984,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.9,狠将奇兵,动作,,0,
12613,Street Fighter II: The Animated Movie,1994,1,Native 4K,HDR10,5.1 DTS-HD MA,Stranger Things: The Complete Series (2016-2025),7.1,街头霸王2,动画/动作,,0,
277216,Straight Outta Compton,2015,0,Upscaled 4K,HDR10,"DTS:X, DTS-HD MA 7.1",,7.8,冲出康普顿,剧情/音乐/历史,,0,
17467,Story of Ricky,1991,1,Native 4K,HDR10,Dolby Vision,TBC,6.9,力王,动作/科幻/恐怖,,0,
332210,Storks,2016,0,Upscaled 4K,HDR10,7.1 DTS-HD MA,,6.7,逗鸟外传：萌宝满天飞,冒险/动画/喜剧/家庭,,0,
21338,Stone Cold,1991,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.2,九反威龙,动作/犯罪/惊悚/剧情,,0,
255,Stolen Kisses,1968,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,7.3,偷吻,喜剧/剧情/爱情,,0,
11601,Stir of Echoes,1999,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,灵异骇客,恐怖/悬疑/惊悚,,0,
12133,Step Brothers,2008,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,非亲兄弟,喜剧,,0,
563,Starship Troopers,1997,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.1,星河战队,冒险/动作/惊悚/科幻,,0,
2270,Stardust,2007,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.3,星尘,冒险/奇幻/爱情/家庭,,0,
1228710,Star Wars: The Mandalorian and Grogu,2026,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.5,星球大战：曼达洛人与古古,动作/冒险/科幻,2026-08-27,0,
348350,Star Wars: Solo - A Star Wars Story,2018,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,星球大战外传2：游侠索罗,科幻/冒险/动作,2025-03-23,0,
330459,Star Wars: Rogue One - A Star Wars Story,2016,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.5,星球大战外传1：侠盗一号,动作/冒险/科幻,2025-03-23,0,
181808,Star Wars: Episode VIII – The Last Jedi,2017,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,星球大战8：最后的绝地武士,冒险/动作/科幻,2025-03-23,0,
140607,Star Wars: Episode VII - The Force Awakens,2015,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.2,星球大战7：原力觉醒,冒险/动作/科幻,2025-03-23,0,
1892,Star Wars: Episode VI - Return of the Jedi,1983,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.9,星球大战6：绝地归来,冒险/动作/科幻,2025-03-23,0,
1891,Star Wars: Episode V - The Empire Strikes Back,1980,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.4,星球大战5：帝国反击战,冒险/动作/科幻,2025-03-23,0,
181812,Star Wars: Episode IX - The Rise of Skywalker,2019,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.2,星球大战9：天行者崛起,冒险/动作/科幻,2025-03-23,0,
11,Star Wars: Episode IV - A New Hope,1977,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,8.2,星球大战4：新希望,冒险/动作/科幻,2025-03-23,0,
1895,Star Wars: Episode III - Revenge of the Sith,2005,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.5,星球大战3：西斯的复仇,冒险/动作/科幻,2025-03-23,0,
1894,Star Wars: Episode II - Attack of the Clones,2002,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,星球大战2：克隆人的进攻,冒险/动作/科幻,2025-03-23,0,
1893,Star Wars: Episode I - The Phantom Menace,1999,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,星球大战1：幽灵的威胁,冒险/动作/科幻,2025-03-23,0,
152,Star Trek: The Motion Picture,1979,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.5,星际旅行1：无限太空,科幻/冒险/悬疑,,0,
1114894,Star Trek: Section 31,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",4.7,星际迷航：31区,科幻/冒险/动作,,0,
201,Star Trek: Nemesis,2002,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 7.1,6.3,星际旅行10：复仇女神,科幻/动作/冒险/惊悚,,0,
193,Star Trek: Generations,1994,1,Native 4K,HDR10,Dolby Vision,Dolby True-HD 7.1,6.5,星际旅行7：斗转星移,科幻/动作/冒险/惊悚,,0,
199,Star Trek: First Contact,1996,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.3,星际旅行8：第一类接触,科幻/动作/冒险/惊悚,,0,
201,Star Trek X: Nemesis,2002,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 7.1,6.3,星际旅行10：复仇女神,科幻/动作/冒险/惊悚,,0,
193,Star Trek VII: Generations,1994,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 7.1,6.5,星际旅行7：斗转星移,科幻/动作/冒险/惊悚,,0,
174,Star Trek VI: The Undiscovered Country,1991,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 7.1,7.0,星际旅行6：未来之城,科幻/动作/冒险/惊悚,,0,
172,Star Trek V: The Final Frontier,1989,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 7.1,5.7,星际旅行5：终极先锋,科幻/动作/冒险/惊悚,,0,
200,Star Trek IX: Insurrection,1998,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 7.1,6.5,星际旅行9：起义,科幻/动作/冒险/惊悚,,0,
168,Star Trek IV: The Voyage Home,1986,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 7.1,7.2,星际旅行4：抢救未来,科幻/冒险,,0,
157,Star Trek III: The Search for Spock,1984,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 7.1,6.6,星际旅行3：石破天惊,科幻/动作/冒险/惊悚,,0,
154,Star Trek II: The Wrath of Khan,1982,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 7.1,7.5,星际旅行2：可汗怒吼,动作/冒险/科幻/惊悚,,0,
188927,Star Trek Beyond,2016,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.8,星际迷航3：超越星辰,动作/冒险/科幻,,0,
13475,Star Trek,2009,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.4,星际迷航,科幻/动作/冒险,,0,
235,Stand by Me,1986,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.8,伴我同行,剧情/冒险,,0,
632,Stalag 17,1953,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.7,战地军魂,喜剧/剧情/战争,,0,
1230368,Springsteen: Deliver Me from Nowhere,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.6,无处释放我,剧情/音乐,,0,
314365,Spotlight,2015,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.8,聚焦,剧情/历史,,0,
381288,Split,2016,0,Upscaled 4K,HDR10,5.1 DTS-HD-MA,,7.3,分裂,恐怖/惊悚,,0,
602734,Spiral: From the Book of Saw,2021,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,5.9,电锯惊魂9：漩涡,恐怖/悬疑,,0,
975225,Spinal Tap II: The End Continues,2025,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.1,摇滚万万岁2,喜剧/音乐,,0,
123620,Spike of Bensonhurst,1988,1,Native 4K,HDR10,2.0 DTS-HD MA,,5.4,黑手党的孩子,喜剧/剧情,,0,
431693,Spies in Disguise,2020,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.5,变身特工,动画/动作/冒险/喜剧/家庭,,0,
634649,Spider-Man: No Way Home,2021,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.9,Spider-Man: No Way Home,动作/冒险/科幻,2025-03-23,0,
324857,Spider-Man: Into the Spider-Verse,2018,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,8.4,蜘蛛侠：平行宇宙,动画/动作/冒险/科幻,2025-03-23,0,
315635,Spider-Man: Homecoming,2017,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.3,蜘蛛侠：英雄归来,动作/冒险/科幻,2025-03-23,0,
429617,Spider-Man: Far from Home,2019,0,Upscaled 4K,HDR & HDR10+,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,蜘蛛侠：英雄远征,动作/冒险/科幻,2025-03-23,0,
969681,Spider-Man: Brand New Day,2026,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.9,蜘蛛侠：崭新之日,科幻/动作/冒险,,0,
569094,Spider-Man: Across the Spider-Verse,2023,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.3,蜘蛛侠：纵横宇宙,动画/动作/冒险/科幻,2026-09-12,0,
559,Spider-Man 3,2007,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.5,蜘蛛侠3,动作/冒险/科幻,,0,
558,Spider-Man 2,2004,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.3,蜘蛛侠2,动作/冒险/科幻,2025-03-23,0,
557,Spider-Man,2002,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.4,蜘蛛侠,动作/科幻,,0,
1637,Speed,1994,1,Native 4K,HDR10,5.1 DTS-HD-MA,,7.2,生死时速,动作/惊悚,,0,
206647,Spectre,2015,1,Native 4K,HDR10,Dolby Vision,7.1 DTS-HD-MA,6.6,007：幽灵党,动作/冒险/惊悚,2025-03-23,0,
9348,Species,1995,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.0,异种,科幻/恐怖/动作,,0,
1114513,Speak No Evil,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,非礼勿言,恐怖/惊悚,,0,
967,Spartacus,1960,1,Native 4K,HDR10,Dolby Vision,"DTS:X, DTS-HD MA 7.1",7.5,斯巴达克斯,历史/剧情/冒险,,0,
957,Spaceballs,1987,1,Native 4K,HDR10,5.1 DTS-HD-MA,,6.9,太空炮弹,喜剧/科幻,,0,
18221,Space Station,2002,1,Native 4K,HDR10,"DTS:X, DTS-HD MA 7.1",,6.5,国际空间站,纪录,,0,
379686,Space Jam: A New Legacy,2021,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,空中大灌篮：新传奇,家庭/喜剧/冒险/动画/科幻,,0,
2300,Space Jam,1996,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.8,空中大灌篮,家庭/动画/科幻/奇幻/喜剧,,0,
81850,Space Adventure Cobra,1982,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD-MA,6.7,哥普拉,动画/科幻/动作/冒险,,0,
12101,Soylent Green,1973,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,6.9,绿色食品,科幻/犯罪/悬疑,,0,
9473,"South Park: Bigger, Longer & Uncut",1999,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 5.1,7.3,南方公园：加长未删减剧场版,动画/喜剧,,0,
45612,Source Code,2011,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.3,源代码,惊悚/科幻/悬疑,2025-03-23,0,
502033,Sound of Metal,2019,1,Native 4K,HDR10,5.1 DTS-HD MA,,7.7,金属之声,剧情/音乐,,0,
508442,Soul,2020,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,8.1,心灵奇旅,动画/家庭/剧情/音乐/奇幻,2025-03-23,0,
38985,Sorcerer,1977,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.5,千惊万险,惊悚/冒险,,0,
939243,Sonic the Hedgehog 3,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.6,刺猬索尼克3,动作/科幻/喜剧/家庭,,0,
675353,Sonic the Hedgehog 2,2022,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,刺猬索尼克2,动作/冒险/家庭/喜剧,,0,
454626,Sonic the Hedgehog,2020,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.3,刺猬索尼克,动作/科幻/喜剧/家庭,,0,
330947,Song to Song,2017,1,Native 4K,SDR,"Dolby Atmos, True-HD 7.1",,5.5,歌声不绝,爱情/剧情,,0,
3077,Son of Frankenstein,1939,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.7,科学怪人之子,恐怖/科幻,,0,
16633,Somewhere in Time,1980,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.5,时光倒流七十年,剧情/奇幻/爱情,,0,
239,Some Like It Hot,1959,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 2.0 Mono,8.1,热情如火,喜剧/爱情/犯罪,,0,
302401,Snowden,2016,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.1,斯诺登,剧情/历史/犯罪/惊悚,,0,
408,Snow White and the Seven Dwarfs,1937,1,Native 4K,HDR10,5.1 DTS-HD MA,,7.1,白雪公主和七个小矮人,奇幻/动画/家庭,,0,
58595,Snow White And The Huntsman,2012,0,Upscaled 4K,HDR10,"DTS:X, DTS-HD MA 7.1",,6.0,白雪公主与猎人,冒险/奇幻/剧情,,0,
447273,Snow White,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",4.3,白雪公主,家庭/奇幻,,0,
